open,high,low,close,volume,volCcy,volCcyQuote,confirm,date
90339.2,90525.9,90040.8,90277.1,322.13238632,29075046.044436254,29075046.044436254,1,2024-11-18 18:45:00
90968.0,91052.7,90339.0,90339.2,304.91520285,27647015.967981964,27647015.967981964,1,2024-11-18 18:30:00
91140.1,91268.1,90825.0,90968.0,345.55429593,31477064.693997256,31477064.693997256,1,2024-11-18 18:15:00
91771.9,91828.8,91079.9,91139.4,271.86833538,24862623.720731527,24862623.720731527,1,2024-11-18 18:00:00
91940.1,91959.9,91757.9,91771.9,92.47823654,8491064.416105768,8491064.416105768,1,2024-11-18 17:45:00
91919.9,92028.7,91883.0,91940.0,93.48467788,8597444.233302113,8597444.233302113,1,2024-11-18 17:30:00
91783.8,91994.9,91683.4,91919.8,119.96233696,11018620.594114901,11018620.594114901,1,2024-11-18 17:15:00
91723.9,92018.0,91719.1,91783.7,145.51583537,13375815.390097717,13375815.390097717,1,2024-11-18 17:00:00
91804.2,91947.9,91624.5,91723.9,126.88481347,11646709.413808314,11646709.413808314,1,2024-11-18 16:45:00
92113.8,92256.2,91735.1,91804.7,182.75789957,16799877.123749245,16799877.123749245,1,2024-11-18 16:30:00
91734.2,92145.0,91734.2,92113.8,198.31143283,18241531.140735913,18241531.140735913,1,2024-11-18 16:15:00
91816.5,91895.0,91657.8,91734.3,129.56368244,11888834.75323248,11888834.75323248,1,2024-11-18 16:00:00
91830.5,91988.8,91786.0,91816.4,102.35448689,9406628.983766412,9406628.983766412,1,2024-11-18 15:45:00
91900.1,91915.8,91638.9,91833.2,123.67947649,11350331.411230132,11350331.411230132,1,2024-11-18 15:30:00
92019.0,92144.0,91880.1,91900.0,267.63111933,24620672.05765234,24620672.05765234,1,2024-11-18 15:15:00
91721.4,92032.9,91555.1,92018.9,105.02181981,9638847.336806549,9638847.336806549,1,2024-11-18 15:00:00
91799.1,91908.0,91700.0,91716.4,125.75470599,11546666.199550131,11546666.199550131,1,2024-11-18 14:45:00
91524.4,91844.4,91413.9,91799.2,210.33783436,19270709.07067893,19270709.07067893,1,2024-11-18 14:30:00
91919.8,91929.7,91516.7,91524.3,195.69844493,17941455.05884151,17941455.05884151,1,2024-11-18 14:15:00
92072.3,92279.1,91676.9,91919.8,451.73789088,41555498.02116006,41555498.02116006,1,2024-11-18 14:00:00
91345.0,92093.2,91218.9,92072.3,497.28854417,45560459.321963415,45560459.321963415,1,2024-11-18 13:45:00
90948.1,91400.0,90917.8,91345.0,258.03910948,23541075.248272672,23541075.248272672,1,2024-11-18 13:30:00
90727.7,91132.9,90694.3,90948.2,244.8565275,22275921.841214556,22275921.841214556,1,2024-11-18 13:15:00
90609.2,90791.8,90609.1,90727.8,84.28704927,7646687.490963517,7646687.490963517,1,2024-11-18 13:00:00
90664.5,90679.3,90565.4,90609.2,42.77449703,3875532.702486007,3875532.702486007,1,2024-11-18 12:45:00
90811.8,90811.9,90601.0,90664.5,36.6235896,3321214.631662636,3321214.631662636,1,2024-11-18 12:30:00
90506.0,90811.9,90456.0,90811.8,67.40016199,6112781.870161054,6112781.870161054,1,2024-11-18 12:15:00
90442.8,90594.0,90442.8,90506.0,46.05172895,4169145.792362943,4169145.792362943,1,2024-11-18 12:00:00
90554.6,90554.6,90440.3,90442.8,35.93664636,3252449.116730962,3252449.116730962,1,2024-11-18 11:45:00
90549.9,90591.9,90470.0,90554.6,56.94490862,5156084.017268934,5156084.017268934,1,2024-11-18 11:30:00
90539.7,90591.5,90501.0,90550.0,43.85929044,3971507.939107655,3971507.939107655,1,2024-11-18 11:15:00
90655.9,90700.0,90533.3,90536.1,66.10185925,5989695.699437605,5989695.699437605,1,2024-11-18 11:00:00
90452.1,90666.0,90440.3,90655.9,65.8461131,5963941.761682303,5963941.761682303,1,2024-11-18 10:45:00
90370.8,90569.2,90370.8,90452.0,31.9101416,2888004.205862518,2888004.205862518,1,2024-11-18 10:30:00
90383.4,90487.9,90294.3,90370.7,64.43377937,5824823.984258841,5824823.984258841,1,2024-11-18 10:15:00
90494.0,90540.0,90301.1,90383.5,71.95822557,6506502.073938442,6506502.073938442,1,2024-11-18 10:00:00
90602.1,90745.0,90472.2,90494.0,55.46518041,5026839.63955146,5026839.63955146,1,2024-11-18 09:45:00
90463.7,90629.1,90463.7,90602.1,69.86273266,6326533.845981563,6326533.845981563,1,2024-11-18 09:30:00
90567.0,90600.0,90407.6,90463.7,54.09341434,4896255.966585749,4896255.966585749,1,2024-11-18 09:15:00
90752.0,90850.9,90500.0,90567.1,76.55315023,6942301.920387615,6942301.920387615,1,2024-11-18 09:00:00
90703.4,90936.3,90557.9,90751.9,79.17010922,7181505.808354581,7181505.808354581,1,2024-11-18 08:45:00
90566.7,90922.8,90566.7,90701.9,149.1908559,13539820.038943866,13539820.038943866,1,2024-11-18 08:30:00
90152.8,90571.3,90089.7,90566.8,114.75516553,10361945.993745552,10361945.993745552,1,2024-11-18 08:15:00
89944.8,90167.4,89893.9,90149.9,36.743117,3309932.440562925,3309932.440562925,1,2024-11-18 08:00:00
90018.2,90089.0,89854.0,89940.7,26.73159085,2404658.974945907,2404658.974945907,1,2024-11-18 07:45:00
89925.6,90131.0,89832.3,90023.2,63.97325611,5759756.524089686,5759756.524089686,1,2024-11-18 07:30:00
89804.9,89925.6,89669.1,89925.6,26.99770806,2423461.302461486,2423461.302461486,1,2024-11-18 07:15:00
89860.8,89973.7,89632.4,89804.8,63.29742242,5685894.671535682,5685894.671535682,1,2024-11-18 07:00:00
89705.0,89873.0,89649.6,89860.0,42.42788428,3809565.385231597,3809565.385231597,1,2024-11-18 06:45:00
89669.7,89820.6,89527.2,89705.0,37.66813462,3378802.166155413,3378802.166155413,1,2024-11-18 06:30:00
89444.8,89765.5,89344.5,89669.6,58.66812523,5255341.620675277,5255341.620675277,1,2024-11-18 06:15:00
89552.5,89766.5,89320.4,89444.8,106.60388429,9545002.206877662,9545002.206877662,1,2024-11-18 06:00:00
89300.1,89605.1,89300.1,89553.0,34.67944816,3103534.492027521,3103534.492027521,1,2024-11-18 05:45:00
89521.0,89588.9,89278.0,89300.2,47.62688612,4259255.224719327,4259255.224719327,1,2024-11-18 05:30:00
89365.0,89640.0,89352.5,89520.0,76.8441833,6877720.210786558,6877720.210786558,1,2024-11-18 05:15:00
89132.8,89366.9,88714.2,89366.9,240.84462911,21428083.301038533,21428083.301038533,1,2024-11-18 05:00:00
89431.1,89476.6,89000.1,89132.8,118.20789298,10547879.160658741,10547879.160658741,1,2024-11-18 04:45:00
89629.2,89668.0,89324.3,89431.9,72.56059351,6494007.556634218,6494007.556634218,1,2024-11-18 04:30:00
89484.0,89740.0,89200.2,89629.2,111.49774794,9976575.897625092,9976575.897625092,1,2024-11-18 04:15:00
89640.5,89704.0,89453.5,89484.0,34.58298217,3097000.507403734,3097000.507403734,1,2024-11-18 04:00:00
89744.0,89744.1,89564.4,89640.4,35.63699953,3194215.343182628,3194215.343182628,1,2024-11-18 03:45:00
89679.6,89831.9,89572.1,89744.1,63.92886846,5735660.285454919,5735660.285454919,1,2024-11-18 03:30:00
90152.7,90191.8,89500.0,89679.6,119.36161328,10712467.586265514,10712467.586265514,1,2024-11-18 03:15:00
90048.9,90222.7,90000.0,90152.6,46.65516895,4205598.850830284,4205598.850830284,1,2024-11-18 03:00:00
90123.3,90150.6,90020.0,90048.9,60.30018125,5432373.882068476,5432373.882068476,1,2024-11-18 02:45:00
89900.0,90123.2,89831.6,90123.2,26.50813364,2384751.720354722,2384751.720354722,1,2024-11-18 02:30:00
89868.4,89914.8,89690.3,89895.8,50.96024138,4576264.582413394,4576264.582413394,1,2024-11-18 02:15:00
89928.1,90032.0,89760.3,89868.5,143.46271944,12890237.929115335,12890237.929115335,1,2024-11-18 02:00:00
90115.4,90175.8,89927.1,89930.0,53.83231714,4845683.043420786,4845683.043420786,1,2024-11-18 01:45:00
90046.8,90171.9,89846.7,90115.3,117.12107578,10537691.969443096,10537691.969443096,1,2024-11-18 01:30:00
90303.9,90310.3,89957.4,90047.8,60.39226067,5441999.735910794,5441999.735910794,1,2024-11-18 01:15:00
90582.6,90624.0,90224.1,90304.4,35.16490934,3178791.722811369,3178791.722811369,1,2024-11-18 01:00:00
90500.1,90627.8,90452.0,90582.6,23.4876519,2126802.065354272,2126802.065354272,1,2024-11-18 00:45:00
90458.8,90644.0,90402.3,90500.1,66.03738475,5977951.763993598,5977951.763993598,1,2024-11-18 00:30:00
90292.1,90597.6,90148.2,90459.5,69.10257134,6242924.525416292,6242924.525416292,1,2024-11-18 00:15:00
90458.7,90458.7,90292.1,90292.1,80.16654335,7244431.689323811,7244431.689323811,1,2024-11-18 00:00:00
90286.1,90540.0,90272.1,90466.1,43.29915242,3915290.998099477,3915290.998099477,1,2024-11-17 23:45:00
90336.1,90431.9,90231.2,90286.0,55.85113824,5047583.433541836,5047583.433541836,1,2024-11-17 23:30:00
90160.0,90379.9,90120.1,90336.1,48.49404799,4377134.201105751,4377134.201105751,1,2024-11-17 23:15:00
90260.1,90418.8,90079.9,90160.1,44.09593255,3977613.338491405,3977613.338491405,1,2024-11-17 23:00:00
90470.7,90578.5,90232.2,90260.0,46.35749909,4187959.874676699,4187959.874676699,1,2024-11-17 22:45:00
90378.7,90592.6,90302.7,90473.5,39.13298459,3540522.888750826,3540522.888750826,1,2024-11-17 22:30:00
90404.0,90454.5,90317.5,90378.8,33.34399072,3013604.557629073,3013604.557629073,1,2024-11-17 22:15:00
90318.1,90482.9,90124.0,90408.8,87.28065104,7881400.20504904,7881400.20504904,1,2024-11-17 22:00:00
90286.5,90369.7,90220.1,90318.0,40.37517611,3645463.77510036,3645463.77510036,1,2024-11-17 21:45:00
90092.1,90373.5,89912.8,90284.3,209.10708237,18841389.262205612,18841389.262205612,1,2024-11-17 21:30:00
90679.6,90709.5,90092.0,90092.1,78.7702346,7116112.152284377,7116112.152284377,1,2024-11-17 21:15:00
90501.6,90769.2,90480.0,90679.6,47.82826983,4334826.545378642,4334826.545378642,1,2024-11-17 21:00:00
90450.1,90634.2,90379.2,90501.6,51.72247122,4680746.727509701,4680746.727509701,1,2024-11-17 20:45:00
90753.8,90845.8,90260.1,90454.8,137.2570245,12429806.070417466,12429806.070417466,1,2024-11-17 20:30:00
90871.2,90876.1,90670.0,90753.7,79.88957159,7250395.727020286,7250395.727020286,1,2024-11-17 20:15:00
91083.3,91105.5,90817.8,90871.2,48.54015114,4412923.085460781,4412923.085460781,1,2024-11-17 20:00:00
90985.1,91190.8,90956.1,91079.9,52.43021622,4776008.677436576,4776008.677436576,1,2024-11-17 19:45:00
90841.0,90994.9,90784.0,90985.1,39.19196946,3561427.162185521,3561427.162185521,1,2024-11-17 19:30:00
90839.8,90985.2,90744.2,90840.9,26.84222964,2439766.150155009,2439766.150155009,1,2024-11-17 19:15:00
90688.1,90942.8,90644.1,90839.8,35.87695093,3259006.666755902,3259006.666755902,1,2024-11-17 19:00:00
90678.8,90840.6,90531.2,90688.1,83.17283863,7542820.014484049,7542820.014484049,1,2024-11-17 18:45:00
90733.5,90812.6,90568.2,90678.8,93.56061074,8485189.098422565,8485189.098422565,1,2024-11-17 18:30:00
90711.2,90808.0,90560.5,90733.5,55.48696732,5032435.131532498,5032435.131532498,1,2024-11-17 18:15:00
91071.9,91094.2,90558.9,90711.2,105.6664099,9592648.493155086,9592648.493155086,1,2024-11-17 18:00:00
91043.3,91154.1,90865.5,91071.9,49.6588826,4519537.314833479,4519537.314833479,1,2024-11-17 17:45:00
91144.0,91158.0,91021.6,91038.9,32.74335908,2983000.197424314,2983000.197424314,1,2024-11-17 17:30:00
91218.7,91245.5,91080.0,91139.8,42.09479282,3836930.962716855,3836930.962716855,1,2024-11-17 17:15:00
91300.0,91330.0,91128.0,91218.8,47.36460633,4322354.536631517,4322354.536631517,1,2024-11-17 17:00:00
91252.8,91330.0,91074.8,91301.3,68.34328649,6232961.779320767,6232961.779320767,1,2024-11-17 16:45:00
91141.6,91284.0,91028.0,91252.8,48.6551114,4434857.070858504,4434857.070858504,1,2024-11-17 16:30:00
91248.1,91332.7,91121.5,91141.7,52.0194078,4744736.587583348,4744736.587583348,1,2024-11-17 16:15:00
91010.6,91489.9,90980.0,91248.0,239.27193699,21836721.19507005,21836721.19507005,1,2024-11-17 16:00:00
90750.2,91050.0,90750.2,91010.7,160.52284148,14602557.57617343,14602557.57617343,1,2024-11-17 15:45:00
90602.5,90844.0,90547.6,90750.2,67.80244241,6148400.755935644,6148400.755935644,1,2024-11-17 15:30:00
90689.4,90745.2,90508.0,90603.9,97.61204095,8845789.509947984,8845789.509947984,1,2024-11-17 15:15:00
90564.5,90806.4,90481.4,90689.3,82.71324731,7500842.664271017,7500842.664271017,1,2024-11-17 15:00:00
90649.4,90649.5,90484.1,90564.4,30.27275247,2741777.108810704,2741777.108810704,1,2024-11-17 14:45:00
90518.0,90649.4,90500.0,90649.3,40.72320001,3689031.955437353,3689031.955437353,1,2024-11-17 14:30:00
90370.2,90549.9,90369.0,90517.9,14.82408261,1341184.10244464,1341184.10244464,1,2024-11-17 14:15:00
90646.7,90672.0,90370.3,90372.0,48.3690421,4377177.532166624,4377177.532166624,1,2024-11-17 14:00:00
90779.4,90780.0,90585.1,90648.0,26.26280901,2381415.106145252,2381415.106145252,1,2024-11-17 13:45:00
90560.0,90784.3,90516.8,90780.0,29.51631977,2675416.900610136,2675416.900610136,1,2024-11-17 13:30:00
90420.0,90616.6,90410.6,90558.6,38.69145618,3503309.378421473,3503309.378421473,1,2024-11-17 13:15:00
90466.5,90528.8,90375.6,90425.4,25.46031807,2303119.518021593,2303119.518021593,1,2024-11-17 13:00:00
90428.6,90666.0,90428.6,90466.5,117.1582489,10610684.639935704,10610684.639935704,1,2024-11-17 12:45:00
90635.4,90671.9,90374.0,90428.5,46.906061,4243391.152492017,4243391.152492017,1,2024-11-17 12:30:00
90780.2,90807.9,90595.0,90636.1,43.23868237,3920660.317417009,3920660.317417009,1,2024-11-17 12:15:00
90583.1,90887.9,90473.6,90780.2,93.84290827,8519061.869577285,8519061.869577285,1,2024-11-17 12:00:00
90639.6,90677.0,90322.7,90583.2,66.79406852,6041969.58558201,6041969.58558201,1,2024-11-17 11:45:00
90420.7,90680.0,90280.1,90639.6,68.30752976,6183599.396236487,6183599.396236487,1,2024-11-17 11:30:00
90290.7,90515.7,90290.7,90420.6,46.06198887,4164652.416545426,4164652.416545426,1,2024-11-17 11:15:00
90248.0,90435.7,90140.4,90290.7,58.94679315,5322277.855653298,5322277.855653298,1,2024-11-17 11:00:00
90119.8,90248.0,90031.7,90247.9,22.92783738,2067370.670563722,2067370.670563722,1,2024-11-17 10:45:00
90005.8,90140.0,89980.6,90123.8,24.82014647,2235685.811109557,2235685.811109557,1,2024-11-17 10:30:00
89750.0,90048.0,89750.0,90005.7,73.06975409,6565353.213282063,6565353.213282063,1,2024-11-17 10:15:00
90032.1,90242.9,89749.9,89750.0,131.3631535,11808268.98578737,11808268.98578737,1,2024-11-17 10:00:00
89882.9,90118.4,89757.3,90036.0,67.03615237,6031980.76867514,6031980.76867514,1,2024-11-17 09:45:00
89736.0,89932.8,89544.3,89885.5,58.58463489,5253287.612647175,5253287.612647175,1,2024-11-17 09:30:00
89473.3,89888.0,89354.3,89736.0,132.26165022,11858723.260675916,11858723.260675916,1,2024-11-17 09:15:00
90263.5,90278.8,89462.0,89474.7,267.01241287,23963036.915231146,23963036.915231146,1,2024-11-17 09:00:00
90169.2,90332.7,90000.0,90260.7,106.1528799,9569920.229737721,9569920.229737721,1,2024-11-17 08:45:00
90679.9,90680.0,90162.6,90169.2,168.8505627,15263178.629160669,15263178.629160669,1,2024-11-17 08:30:00
90716.4,90838.3,90636.0,90676.1,22.68058632,2057892.383514195,2057892.383514195,1,2024-11-17 08:15:00
90811.7,90866.5,90660.0,90716.3,42.12452496,3821340.717809973,3821340.717809973,1,2024-11-17 08:00:00
90684.7,90853.8,90672.0,90811.8,25.07393236,2275921.53948655,2275921.53948655,1,2024-11-17 07:45:00
90811.4,90899.9,90678.0,90684.7,85.96984549,7806633.745751209,7806633.745751209,1,2024-11-17 07:30:00
90688.2,90855.3,90688.2,90811.4,63.92531457,5804266.965848228,5804266.965848228,1,2024-11-17 07:15:00
90583.9,90700.0,90570.0,90684.5,55.33935451,5015751.967256994,5015751.967256994,1,2024-11-17 07:00:00
90425.8,90589.6,90374.6,90583.3,38.10432751,3448175.200122195,3448175.200122195,1,2024-11-17 06:45:00
90541.2,90660.0,90400.1,90425.7,25.38459397,2298383.983023947,2298383.983023947,1,2024-11-17 06:30:00
90548.1,90595.9,90400.0,90541.2,49.63496448,4491441.606287276,4491441.606287276,1,2024-11-17 06:15:00
90319.5,90645.1,90314.3,90548.0,64.0317205,5794826.498767896,5794826.498767896,1,2024-11-17 06:00:00
90745.8,90749.1,90273.8,90319.4,117.63832108,10646399.009502392,10646399.009502392,1,2024-11-17 05:45:00
90863.8,90879.2,90701.8,90744.6,13.15208406,1194086.534110756,1194086.534110756,1,2024-11-17 05:30:00
90884.0,90932.0,90861.1,90863.8,21.98116937,1998138.750078868,1998138.750078868,1,2024-11-17 05:15:00
90992.7,90999.9,90859.5,90883.9,39.2778062,3571280.238459706,3571280.238459706,1,2024-11-17 05:00:00
90976.5,91012.0,90850.0,90992.7,47.85240417,4353880.794887884,4353880.794887884,1,2024-11-17 04:45:00
91040.3,91065.5,90950.1,90976.5,10.37695,944304.993087239,944304.993087239,1,2024-11-17 04:30:00
90906.2,91040.3,90836.8,91040.3,24.31963419,2211423.342706001,2211423.342706001,1,2024-11-17 04:15:00
90756.1,90928.0,90700.1,90906.2,25.94565826,2356434.13872321,2356434.13872321,1,2024-11-17 04:00:00
90919.8,90965.5,90683.5,90755.9,16.3563129,1485482.640697547,1485482.640697547,1,2024-11-17 03:45:00
90746.6,90952.0,90746.6,90919.8,28.05941168,2549208.044434808,2549208.044434808,1,2024-11-17 03:30:00
91018.4,91055.9,90672.1,90746.6,69.61238475,6324391.865788198,6324391.865788198,1,2024-11-17 03:15:00
91108.4,91185.1,90968.0,91018.3,27.63014807,2516406.599187701,2516406.599187701,1,2024-11-17 03:00:00
91053.7,91162.3,91005.7,91108.4,14.02500082,1277372.80227677,1277372.80227677,1,2024-11-17 02:45:00
90996.4,91126.2,90951.2,91053.6,17.94658628,1633727.722547635,1633727.722547635,1,2024-11-17 02:30:00
91223.9,91224.0,90948.0,91012.8,55.94400594,5094246.846746656,5094246.846746656,1,2024-11-17 02:15:00
91295.9,91333.0,91118.2,91223.9,42.22963843,3852213.748614965,3852213.748614965,1,2024-11-17 02:00:00
91291.9,91362.4,91218.7,91295.8,40.34430947,3683457.275618969,3683457.275618969,1,2024-11-17 01:45:00
91186.1,91388.0,91185.9,91291.8,53.15916119,4854299.347882971,4854299.347882971,1,2024-11-17 01:30:00
91103.2,91248.0,91094.9,91186.1,37.19469424,3390835.332214414,3390835.332214414,1,2024-11-17 01:15:00
90913.5,91175.8,90836.7,91107.5,42.9815679,3913137.457435828,3913137.457435828,1,2024-11-17 01:00:00
90909.3,91009.9,90850.9,90913.5,25.62147669,2329895.209107256,2329895.209107256,1,2024-11-17 00:45:00
90840.9,90923.9,90734.1,90914.9,24.27864679,2205066.516099053,2205066.516099053,1,2024-11-17 00:30:00
90804.0,90903.9,90744.1,90840.8,36.49883623,3315703.004315355,3315703.004315355,1,2024-11-17 00:15:00
90615.5,90863.4,90504.0,90804.0,46.99471327,4263960.195398063,4263960.195398063,1,2024-11-17 00:00:00
90556.1,90714.9,90444.0,90615.5,26.33964987,2385905.686565681,2385905.686565681,1,2024-11-16 23:45:00
90694.9,90838.7,90525.4,90556.0,70.11392752,6360319.315375638,6360319.315375638,1,2024-11-16 23:30:00
90458.8,90724.3,90458.8,90692.6,69.92082037,6334296.438204349,6334296.438204349,1,2024-11-16 23:15:00
90527.8,90575.3,90200.0,90458.4,63.82365344,5769492.401748071,5769492.401748071,1,2024-11-16 23:00:00
90394.7,90534.9,90060.1,90527.8,115.93775801,10467280.654950444,10467280.654950444,1,2024-11-16 22:45:00
90360.8,90552.4,90230.8,90390.7,87.32941221,7893279.097364417,7893279.097364417,1,2024-11-16 22:30:00
90528.2,90720.9,90333.3,90355.5,128.76234633,11662642.840590158,11662642.840590158,1,2024-11-16 22:15:00
90967.4,91031.6,90522.4,90528.1,101.38469089,9197756.44684743,9197756.44684743,1,2024-11-16 22:00:00
90956.2,91045.4,90900.1,90967.5,39.12440577,3559213.093337461,3559213.093337461,1,2024-11-16 21:45:00
91043.0,91066.6,90812.1,90956.1,37.85944775,3443608.331607488,3443608.331607488,1,2024-11-16 21:30:00
90804.8,91043.0,90604.1,91042.9,53.21814674,4834555.869919423,4834555.869919423,1,2024-11-16 21:15:00
90757.1,90877.6,90701.3,90804.8,57.34601247,5207071.07599304,5207071.07599304,1,2024-11-16 21:00:00
90912.5,90915.5,90684.0,90750.0,83.83866564,7612645.824068411,7612645.824068411,1,2024-11-16 20:45:00
90919.3,90951.9,90766.3,90912.5,51.14890161,4647236.385620536,4647236.385620536,1,2024-11-16 20:30:00
91189.0,91191.9,90916.1,90919.4,66.2633917,6034469.083065941,6034469.083065941,1,2024-11-16 20:15:00
90890.9,91192.0,90849.2,91189.8,97.73703874,8900003.97781735,8900003.97781735,1,2024-11-16 20:00:00
90932.0,90981.3,90831.8,90888.0,34.72999038,3156971.252819618,3156971.252819618,1,2024-11-16 19:45:00
90808.0,90996.2,90726.5,90931.9,59.86962865,5441796.939131854,5441796.939131854,1,2024-11-16 19:30:00
90656.1,90935.8,90497.1,90808.0,143.56384223,13025596.132466165,13025596.132466165,1,2024-11-16 19:15:00
91166.2,91316.0,90554.7,90656.1,211.98701063,19274482.89656212,19274482.89656212,1,2024-11-16 19:00:00
91012.0,91215.9,90972.4,91169.9,74.37260752,6775386.982404918,6775386.982404918,1,2024-11-16 18:45:00
91218.1,91220.0,91001.8,91012.0,66.65252172,6070463.529031882,6070463.529031882,1,2024-11-16 18:30:00
91335.6,91335.6,91059.2,91218.1,88.23736033,8045513.954375645,8045513.954375645,1,2024-11-16 18:15:00
91383.7,91418.0,91275.8,91335.6,35.938626,3282604.157841421,3282604.157841421,1,2024-11-16 18:00:00
91579.9,91579.9,91380.2,91383.6,29.000214,2652840.835065664,2652840.835065664,1,2024-11-16 17:45:00
91411.9,91587.9,91400.0,91580.0,42.3120072,3872542.572113511,3872542.572113511,1,2024-11-16 17:30:00
91296.1,91432.0,91250.0,91412.0,30.06574426,2747144.717322804,2747144.717322804,1,2024-11-16 17:15:00
91227.7,91391.1,91214.2,91296.4,44.22565819,4038747.887912064,4038747.887912064,1,2024-11-16 17:00:00
91376.0,91414.4,91228.1,91228.1,36.41357846,3325364.812292062,3325364.812292062,1,2024-11-16 16:45:00
91249.9,91428.7,91220.7,91376.0,48.85495263,4461817.885614509,4461817.885614509,1,2024-11-16 16:30:00
91374.0,91400.0,91222.8,91249.9,26.20737174,2393139.072652863,2393139.072652863,1,2024-11-16 16:15:00
91412.9,91413.0,91288.0,91374.0,16.2471105,1484390.144657178,1484390.144657178,1,2024-11-16 16:00:00
91283.9,91413.0,91240.2,91412.9,24.04449916,2196244.129205939,2196244.129205939,1,2024-11-16 15:45:00
91217.2,91408.5,91217.2,91284.0,76.59671621,6995973.115893648,6995973.115893648,1,2024-11-16 15:30:00
91076.5,91328.1,91000.4,91217.1,40.18098374,3663337.518491455,3663337.518491455,1,2024-11-16 15:15:00
91117.8,91233.0,91049.0,91076.0,37.19031571,3389759.610641294,3389759.610641294,1,2024-11-16 15:00:00
91099.0,91200.0,91071.8,91117.9,31.75199218,2893658.285346085,2893658.285346085,1,2024-11-16 14:45:00
91317.1,91317.1,91059.1,91100.0,55.76790302,5083991.432097486,5083991.432097486,1,2024-11-16 14:30:00
91339.6,91392.8,91297.5,91317.1,36.52999469,3337046.728107087,3337046.728107087,1,2024-11-16 14:15:00
91191.9,91387.5,91136.0,91339.7,81.45079754,7432477.193798521,7432477.193798521,1,2024-11-16 14:00:00
91275.9,91392.0,91150.0,91191.8,37.85428048,3455137.914997141,3455137.914997141,1,2024-11-16 13:45:00
91362.2,91370.2,91172.1,91275.9,38.35638551,3500360.465027798,3500360.465027798,1,2024-11-16 13:30:00
91272.8,91447.8,91245.3,91362.2,29.77401914,2719897.774911969,2719897.774911969,1,2024-11-16 13:15:00
91344.1,91368.1,91205.4,91272.8,31.51827033,2876820.60357722,2876820.60357722,1,2024-11-16 13:00:00
91376.0,91507.9,91323.9,91344.2,28.44692749,2600006.316349757,2600006.316349757,1,2024-11-16 12:45:00
91547.9,91606.4,91355.1,91376.1,34.5334333,3159208.552217979,3159208.552217979,1,2024-11-16 12:30:00
91415.8,91784.6,91353.5,91547.9,87.54188278,8017185.286980468,8017185.286980468,1,2024-11-16 12:15:00
91273.0,91415.9,91145.9,91415.9,41.8717393,3822821.346598417,3822821.346598417,1,2024-11-16 12:00:00
