open,high,low,close,volume,volCcy,volCcyQuote,confirm,date
90260.1,90540.0,90079.9,90466.1,191.7402712,17317621.971238468,17317621.971238468,1,2024-11-17 23:00:00
90318.1,90592.6,90124.0,90260.0,206.11512544,18623487.52610564,18623487.52610564,1,2024-11-17 22:00:00
90501.6,90769.2,89912.8,90318.0,376.08076291,33937791.73496899,33937791.73496899,1,2024-11-17 21:00:00
91083.3,91105.5,90260.1,90501.6,317.40921845,28773871.61040823,28773871.61040823,1,2024-11-17 20:00:00
90688.1,91190.8,90644.1,91079.9,154.34136625,14036208.656533008,14036208.656533008,1,2024-11-17 19:00:00
91071.9,91094.2,90531.2,90688.1,337.88682659,30653092.7375942,30653092.7375942,1,2024-11-17 18:00:00
91300.0,91330.0,90865.5,91071.9,171.86164083,15661823.011606164,15661823.011606164,1,2024-11-17 17:00:00
91010.6,91489.9,90980.0,91301.3,408.28974268,37249276.63283267,37249276.63283267,1,2024-11-17 16:00:00
90564.5,91050.0,90481.4,91010.7,408.65057215,37097590.506328076,37097590.506328076,1,2024-11-17 15:00:00
90646.7,90672.0,90369.0,90564.4,134.18907719,12149170.698859321,12149170.698859321,1,2024-11-17 14:00:00
90466.5,90784.3,90375.6,90648.0,119.93090303,10863260.903198455,10863260.903198455,1,2024-11-17 13:00:00
90583.1,90887.9,90374.0,90466.5,301.14590054,27293797.979422014,27293797.979422014,1,2024-11-17 12:00:00
90248.0,90680.0,90140.4,90583.2,240.1103803,21712499.254017223,21712499.254017223,1,2024-11-17 11:00:00
90032.1,90248.0,89749.9,90247.9,252.18089144,22676678.68074271,22676678.68074271,1,2024-11-17 10:00:00
90263.5,90278.8,89354.3,90036.0,524.89485035,47107028.55722938,47107028.55722938,1,2024-11-17 09:00:00
90811.7,90866.5,90000.0,90260.7,339.80855388,30712331.960222557,30712331.960222557,1,2024-11-17 08:00:00
90583.9,90899.9,90570.0,90811.8,230.30844693,20902574.218342982,20902574.218342982,1,2024-11-17 07:00:00
90319.5,90660.0,90314.3,90583.3,177.15560646,16032827.288201313,16032827.288201313,1,2024-11-17 06:00:00
90992.7,90999.9,90273.8,90319.4,192.04938071,17409904.53215172,17409904.53215172,1,2024-11-17 05:00:00
90756.1,91065.5,90700.1,90992.7,108.49464662,9866043.269404333,9866043.269404333,1,2024-11-17 04:00:00
91108.4,91185.1,90672.1,90755.9,141.6582574,12875489.150108254,12875489.150108254,1,2024-11-17 03:00:00
91295.9,91333.0,90948.0,91108.4,130.14523147,11857561.120186025,11857561.120186025,1,2024-11-17 02:00:00
90913.5,91388.0,90836.7,91295.8,173.6797328,15841729.413152182,15841729.413152182,1,2024-11-17 01:00:00
90615.5,91009.9,90504.0,90913.5,133.39367298,12114624.924919726,12114624.924919726,1,2024-11-17 00:00:00
90527.8,90838.7,90200.0,90615.5,230.1980512,20850013.84189374,20850013.84189374,1,2024-11-16 23:00:00
90967.4,91031.6,90060.1,90527.8,433.41420744,39220959.039752446,39220959.039752446,1,2024-11-16 22:00:00
90757.1,91066.6,90604.1,90967.5,187.54801273,17044448.370857414,17044448.370857414,1,2024-11-16 21:00:00
90890.9,91192.0,90684.0,90750.0,298.98799769,27194355.270572238,27194355.270572238,1,2024-11-16 20:00:00
91166.2,91316.0,90497.1,90888.0,450.15047189,40898847.22097976,40898847.22097976,1,2024-11-16 19:00:00
91383.7,91418.0,90972.4,91169.9,265.20111557,24173968.623653866,24173968.623653866,1,2024-11-16 18:00:00
91227.7,91587.9,91214.2,91383.6,145.60362365,13311276.012414044,13311276.012414044,1,2024-11-16 17:00:00
91412.9,91428.7,91220.7,91228.1,127.72301333,11664711.915216612,11664711.915216612,1,2024-11-16 16:00:00
91117.8,91413.0,91000.4,91412.9,178.01251482,16245314.374232337,16245314.374232337,1,2024-11-16 15:00:00
91191.9,91392.8,91059.1,91117.9,205.50068743,18747173.639349177,18747173.639349177,1,2024-11-16 14:00:00
91344.1,91447.8,91150.0,91191.8,137.50295546,12552216.758514129,12552216.758514129,1,2024-11-16 13:00:00
91273.0,91784.6,91145.9,91344.2,192.39398287,17599221.50214662,17599221.50214662,1,2024-11-16 12:00:00
91248.1,91409.3,91061.5,91273.0,112.00850014,10214633.72021094,10214633.72021094,1,2024-11-16 11:00:00
91411.9,91581.0,91000.0,91248.1,249.50978938,22774350.45926711,22774350.45926711,1,2024-11-16 10:00:00
91238.9,91700.0,91142.8,91408.5,215.9969116,19755182.572311707,19755182.572311707,1,2024-11-16 09:00:00
91000.0,91469.7,90940.9,91238.8,203.06503384,18528311.098467574,18528311.098467574,1,2024-11-16 08:00:00
91022.9,91337.9,90832.1,90999.9,262.67031983,23916326.498033077,23916326.498033077,1,2024-11-16 07:00:00
91206.5,91463.7,90866.5,91022.9,397.31847603,36258878.895553164,36258878.895553164,1,2024-11-16 06:00:00
91679.9,91851.2,91048.2,91199.8,365.96240105,33434338.299059127,33434338.299059127,1,2024-11-16 05:00:00
91430.7,91825.0,91050.1,91679.9,604.85204879,55281852.761790015,55281852.761790015,1,2024-11-16 04:00:00
90374.8,91451.8,90327.5,91428.6,825.01817162,75077463.00847538,75077463.00847538,1,2024-11-16 03:00:00
89382.2,90833.0,89227.5,90374.2,787.16429009,70972199.74597116,70972199.74597116,1,2024-11-16 02:00:00
89474.5,89808.0,89208.0,89382.2,363.75852893,32584939.6955684,32584939.6955684,1,2024-11-16 01:00:00
89359.2,89931.1,89146.4,89474.3,420.91678708,37700344.24531081,37700344.24531081,1,2024-11-16 00:00:00
88439.9,89750.0,88376.1,89355.7,740.11323243,66024215.76791276,66024215.76791276,1,2024-11-15 23:00:00
89106.9,89137.0,87763.3,88439.9,1104.84627665,97613247.39659476,97613247.39659476,1,2024-11-15 22:00:00
90155.8,90208.0,88578.9,89107.8,1097.63695652,98061270.79772766,98061270.79772766,1,2024-11-15 21:00:00
89751.7,90474.3,89281.5,90155.8,713.04415463,64042630.03149122,64042630.03149122,1,2024-11-15 20:00:00
89732.0,90707.5,89575.4,89752.9,881.479763,79416508.34982848,79416508.34982848,1,2024-11-15 19:00:00
89349.9,89766.6,89132.2,89731.9,332.37542903,29731686.328556545,29731686.328556545,1,2024-11-15 18:00:00
89196.4,89447.6,88932.2,89349.9,392.63189343,35023891.99709311,35023891.99709311,1,2024-11-15 17:00:00
88076.4,89340.6,88014.3,89195.9,792.38259295,70409649.770434,70409649.770434,1,2024-11-15 16:00:00
87625.2,88172.8,87372.8,88076.4,420.75894943,36935257.931811735,36935257.931811735,1,2024-11-15 15:00:00
88173.4,88387.9,87588.0,87623.9,537.11862928,47286948.08572433,47286948.08572433,1,2024-11-15 14:00:00
87710.1,88173.9,87600.0,88173.4,288.05401116,25320110.282178316,25320110.282178316,1,2024-11-15 13:00:00
87452.9,87863.0,87250.5,87710.0,291.15975756,25519259.645513467,25519259.645513467,1,2024-11-15 12:00:00
88201.9,88259.6,87070.9,87444.1,487.07370842,42686087.652489476,42686087.652489476,1,2024-11-15 11:00:00
88356.0,88500.0,88107.5,88201.9,194.0443891,17130267.608233254,17130267.608233254,1,2024-11-15 10:00:00
88098.1,88434.3,87727.3,88356.0,221.98679083,19566271.316545274,19566271.316545274,1,2024-11-15 09:00:00
87869.6,88172.0,87329.9,88094.0,334.764857,29402945.569798246,29402945.569798246,1,2024-11-15 08:00:00
87330.0,88400.0,87248.2,87869.6,520.49307799,45825413.742003895,45825413.742003895,1,2024-11-15 07:00:00
87624.0,87771.9,86666.6,87330.0,825.26701566,71924859.71703406,71924859.71703406,1,2024-11-15 06:00:00
88216.8,88367.9,87045.5,87624.1,454.46900888,39893267.720272385,39893267.720272385,1,2024-11-15 05:00:00
87604.1,88274.0,87007.9,88216.6,833.75046101,73126674.87003995,73126674.87003995,1,2024-11-15 04:00:00
89463.9,89463.9,87561.3,87604.0,642.23923018,56713410.75167445,56713410.75167445,1,2024-11-15 03:00:00
89111.0,89663.8,89111.0,89464.0,294.13349431,26309917.83098135,26309917.83098135,1,2024-11-15 02:00:00
89221.7,89690.8,88910.0,89110.9,426.15507481,38060460.302998096,38060460.302998096,1,2024-11-15 01:00:00
89184.0,89376.5,88562.7,89221.7,481.60291069,42856647.8445381,42856647.8445381,1,2024-11-15 00:00:00
87954.9,89223.9,87526.2,89184.0,1227.95207636,108388252.986241,108388252.986241,1,2024-11-14 23:00:00
88735.6,89612.2,87837.7,87954.9,1777.35222673,157588538.71218252,157588538.71218252,1,2024-11-14 22:00:00
90749.5,91777.7,88680.0,88734.2,1600.29388217,144217477.17509273,144217477.17509273,1,2024-11-14 21:00:00
91231.7,91389.4,90578.0,90749.5,490.727614,44601998.41754453,44601998.41754453,1,2024-11-14 20:00:00
91483.8,91600.0,90939.3,91231.7,407.94323858,37236445.584497854,37236445.584497854,1,2024-11-14 19:00:00
91109.3,91663.0,90462.5,91483.8,638.10624546,58080653.258009374,58080653.258009374,1,2024-11-14 18:00:00
90911.9,91412.0,90829.8,91108.5,497.21219554,45322103.996670924,45322103.996670924,1,2024-11-14 17:00:00
90557.5,90916.2,90358.0,90911.9,469.15852826,42523616.352305,42523616.352305,1,2024-11-14 16:00:00
90780.0,91427.2,90332.1,90557.6,1045.83076834,95147748.48071846,95147748.48071846,1,2024-11-14 15:00:00
89303.6,90865.9,89106.2,90781.0,687.35213383,61846046.90128219,61846046.90128219,1,2024-11-14 14:00:00
89955.3,90300.0,89289.3,89306.4,436.30567237,39218032.39066753,39218032.39066753,1,2024-11-14 13:00:00
90116.0,90119.4,89652.2,89955.0,386.51585094,34754221.55897782,34754221.55897782,1,2024-11-14 12:00:00
89936.1,90195.9,89309.7,90112.5,553.83254249,49707868.19956488,49707868.19956488,1,2024-11-14 11:00:00
90104.1,90223.9,89527.1,89936.2,495.15117752,44500011.00077095,44500011.00077095,1,2024-11-14 10:00:00
90366.6,90568.0,89665.1,90104.1,446.24256527,40173833.066877864,40173833.066877864,1,2024-11-14 09:00:00
90105.9,90444.8,89500.0,90369.1,464.46122975,41792200.46753049,41792200.46753049,1,2024-11-14 08:00:00
90378.4,90515.9,89671.7,90105.9,507.26610123,45697531.51860114,45697531.51860114,1,2024-11-14 07:00:00
89724.0,90549.0,89264.0,90378.4,613.31986711,55196416.1561833,55196416.1561833,1,2024-11-14 06:00:00
88544.4,89850.1,88342.5,89724.1,387.92772168,34668436.980800994,34668436.980800994,1,2024-11-14 05:00:00
89693.8,89799.9,87977.0,88543.2,1170.18109803,103909390.33786057,103909390.33786057,1,2024-11-14 04:00:00
90176.8,91157.3,89276.2,89683.7,1364.84846668,123339966.27058522,123339966.27058522,1,2024-11-14 03:00:00
92811.9,92878.1,89938.0,90176.9,2334.71681596,212085565.73624992,212085565.73624992,1,2024-11-14 02:00:00
92232.0,93123.5,92017.0,92809.7,638.47613457,59154905.97503091,59154905.97503091,1,2024-11-14 01:00:00
92247.3,92791.9,91737.2,92231.9,900.46595133,83073427.52214561,83073427.52214561,1,2024-11-14 00:00:00
92525.7,93263.0,91465.9,92247.3,2074.01912556,191929986.83228353,191929986.83228353,1,2024-11-13 23:00:00
91507.8,92666.0,90439.8,92525.6,2320.22235221,212682162.07194355,212682162.07194355,1,2024-11-13 22:00:00
89147.6,91777.6,88639.0,91504.1,2804.90731538,253527384.13411167,253527384.13411167,1,2024-11-13 21:00:00
87628.0,89700.0,87544.0,89147.6,1361.93117597,121019345.23017356,121019345.23017356,1,2024-11-13 20:00:00
87660.1,87999.9,87487.5,87627.9,324.1795465,28446166.21145472,28446166.21145472,1,2024-11-13 19:00:00
87527.1,88088.2,87446.5,87666.5,481.66398967,42264476.43288596,42264476.43288596,1,2024-11-13 18:00:00
87392.6,87547.7,87120.0,87527.1,195.64319126,17084213.045381993,17084213.045381993,1,2024-11-13 17:00:00
87226.5,87540.6,87078.9,87392.7,243.98970483,21316573.590192713,21316573.590192713,1,2024-11-13 16:00:00
87357.7,87680.0,87096.8,87226.5,336.69707616,29423991.30970649,29423991.30970649,1,2024-11-13 15:00:00
86490.2,87475.9,86458.6,87357.6,395.5377465,34453854.91409975,34453854.91409975,1,2024-11-13 14:00:00
86543.7,86944.2,86126.1,86490.2,583.35530629,50497110.7462573,50497110.7462573,1,2024-11-13 13:00:00
87161.5,87428.4,86452.0,86543.7,574.17387022,49952519.983589604,49952519.983589604,1,2024-11-13 12:00:00
87139.1,87693.9,86200.0,87161.6,942.83942724,81881238.46115129,81881238.46115129,1,2024-11-13 11:00:00
87871.1,88158.5,87050.3,87139.1,501.80979559,43955896.86983622,43955896.86983622,1,2024-11-13 10:00:00
88252.1,88323.9,87028.0,87871.1,659.43400032,57706626.710999526,57706626.710999526,1,2024-11-13 09:00:00
88038.4,88558.0,87695.2,88252.2,595.46648393,52453849.45535182,52453849.45535182,1,2024-11-13 08:00:00
87944.6,88462.9,87588.1,88039.7,574.32844578,50568808.87943521,50568808.87943521,1,2024-11-13 07:00:00
88591.9,88591.9,87400.0,87944.5,841.67125975,74030132.35440144,74030132.35440144,1,2024-11-13 06:00:00
88255.9,88648.9,87602.8,88590.6,575.42831177,50684226.760187134,50684226.760187134,1,2024-11-13 05:00:00
89450.0,89680.0,88144.5,88256.0,944.1934191,83802304.5984353,83802304.5984353,1,2024-11-13 04:00:00
88698.0,89852.0,88652.1,89454.9,880.15134213,78684918.99375473,78684918.99375473,1,2024-11-13 03:00:00
88783.1,89750.0,88603.7,88697.9,1146.86061174,102293594.96867618,102293594.96867618,1,2024-11-13 02:00:00
86959.5,88867.9,86900.0,88783.2,922.48878644,81232336.41751017,81232336.41751017,1,2024-11-13 01:00:00
87031.9,87880.0,86850.0,86956.0,854.68259675,74701413.27782804,74701413.27782804,1,2024-11-13 00:00:00
86611.8,87612.0,85725.7,87031.9,1286.85698141,111403222.48692565,111403222.48692565,1,2024-11-12 23:00:00
86999.8,87494.0,86126.1,86611.9,1434.63165426,124611467.10104816,124611467.10104816,1,2024-11-12 22:00:00
86328.1,87084.3,85210.5,86999.9,1412.30849447,121664439.39204977,121664439.39204977,1,2024-11-12 21:00:00
86355.5,86536.8,85091.8,86332.0,1804.98365322,154880352.79916725,154880352.79916725,1,2024-11-12 20:00:00
87156.0,87855.0,86217.7,86355.6,1054.99947558,91815843.20954902,91815843.20954902,1,2024-11-12 19:00:00
86828.0,87858.9,86567.2,87156.1,1481.47350904,129223765.60113615,129223765.60113615,1,2024-11-12 18:00:00
87644.1,88051.9,85323.0,86828.2,3002.95442537,260355156.9738647,260355156.9738647,1,2024-11-12 17:00:00
89308.2,89400.0,87643.2,87644.1,1236.47081413,109311696.42415029,109311696.42415029,1,2024-11-12 16:00:00
89011.8,89327.0,88750.0,89310.0,866.46530024,77121505.54113089,77121505.54113089,1,2024-11-12 15:00:00
89572.2,89970.2,88986.4,89011.8,1262.88206004,113011336.81411523,113011336.81411523,1,2024-11-12 14:00:00
88381.1,89848.6,88176.0,89572.2,1539.51725118,137374059.6559684,137374059.6559684,1,2024-11-12 13:00:00
88428.3,88800.0,88165.1,88383.3,649.46749834,57438025.5811749,57438025.5811749,1,2024-11-12 12:00:00
88056.1,88991.4,87714.4,88428.3,669.3184832,59179547.39888547,59179547.39888547,1,2024-11-12 11:00:00
87732.1,88228.0,87500.0,88060.0,670.10773453,58844143.301619485,58844143.301619485,1,2024-11-12 10:00:00
88539.9,88870.0,86971.2,87724.9,1305.95725964,114713925.95332626,114713925.95332626,1,2024-11-12 09:00:00
88979.7,89483.8,88392.1,88539.9,1259.7582984,112097407.5726679,112097407.5726679,1,2024-11-12 08:00:00
88640.1,88993.2,86557.2,88977.2,1711.76898668,150327216.04532412,150327216.04532412,1,2024-11-12 07:00:00
87967.1,89575.0,87967.1,88640.0,2175.40424454,193309802.82080117,193309802.82080117,1,2024-11-12 06:00:00
87895.1,88069.9,86322.4,87967.2,1460.01882519,127230900.4737106,127230900.4737106,1,2024-11-12 05:00:00
86880.0,88383.2,86660.0,87893.7,1367.93741211,119997299.96738252,119997299.96738252,1,2024-11-12 04:00:00
86091.7,87364.1,86038.2,86875.8,1800.30638326,156386402.64746884,156386402.64746884,1,2024-11-12 03:00:00
85825.1,86675.3,85396.3,86091.6,1686.24629968,145134218.76662984,145134218.76662984,1,2024-11-12 02:00:00
