open,high,low,close,volume,volCcy,volCcyQuote,confirm,date
64129.6,64513.5,63971.1,64434.1,778.93863782,50065014.49707386,50065014.49707386,1,2024-04-25 23:00:00
63394.0,64199.0,63260.1,64132.1,1136.04717462,72387175.1447817,72387175.1447817,1,2024-04-25 22:00:00
63445.9,63880.0,63217.1,63395.8,1505.69439619,95764126.74513833,95764126.74513833,1,2024-04-25 21:00:00
63856.3,64310.8,63255.0,63427.0,1737.33207831,110823128.77499425,110823128.77499425,1,2024-04-25 19:00:00
63450.0,63999.8,63450.0,63856.3,780.22466049,49766023.18575586,49766023.18575586,1,2024-04-25 18:00:00
63973.3,63973.3,63333.3,63449.9,1708.02950891,108588630.69375207,108588630.69375207,1,2024-04-25 17:00:00
63947.1,64211.9,63815.1,63971.4,416.45835994,26672224.67474058,26672224.67474058,1,2024-04-25 16:00:00
64033.4,64184.3,63719.1,63947.0,417.97754246,26714012.733892474,26714012.733892474,1,2024-04-25 15:00:00
64292.2,64386.0,63818.9,64033.4,686.24438523,44002816.14949641,44002816.14949641,1,2024-04-25 14:00:00
64224.7,64398.0,64192.0,64292.1,87.24798642,5609453.918892418,5609453.918892418,1,2024-04-25 13:00:00
64343.4,64377.6,64034.7,64224.9,177.59212334,11406347.960912239,11406347.960912239,1,2024-04-25 12:00:00
64288.0,64392.2,64052.8,64343.3,240.67881451,15461349.195743315,15461349.195743315,1,2024-04-25 11:00:00
64298.3,64471.2,64140.0,64288.0,166.09316959,10685530.702988192,10685530.702988192,1,2024-04-25 10:00:00
64065.3,64332.0,63858.5,64298.3,268.71620504,17230419.109534804,17230419.109534804,1,2024-04-25 09:00:00
64550.5,64663.2,64054.1,64065.4,270.10775071,17383428.3850374,17383428.3850374,1,2024-04-25 08:00:00
64278.6,64742.4,64218.3,64550.6,258.91086076,16700100.932185862,16700100.932185862,1,2024-04-25 07:00:00
64092.1,64344.7,63818.9,64282.6,329.52695045,21129372.12093908,21129372.12093908,1,2024-04-25 06:00:00
64398.1,64409.9,63948.8,64092.2,219.86097123,14110410.164984953,14110410.164984953,1,2024-04-25 05:00:00
64103.5,64445.2,63991.9,64398.4,200.95743672,12911090.587433353,12911090.587433353,1,2024-04-25 04:00:00
63972.1,64242.0,63602.8,64109.1,549.26049698,35109386.30824058,35109386.30824058,1,2024-04-25 03:00:00
64128.2,64488.5,63767.0,63978.0,703.5079218,45124165.14869112,45124165.14869112,1,2024-04-25 02:00:00
64880.1,64920.0,64070.0,64128.2,440.72036918,28423525.941818237,28423525.941818237,1,2024-04-25 01:00:00
64800.0,65133.0,64756.7,64884.6,370.2163871,24038274.894829877,24038274.894829877,1,2024-04-25 00:00:00
64613.9,64947.3,64331.2,64800.9,935.6239407,60488586.254081026,60488586.254081026,1,2024-04-24 23:00:00
65236.1,65244.6,64507.7,64615.5,993.30160257,64399479.599891715,64399479.599891715,1,2024-04-24 22:00:00
66064.4,66204.4,64721.7,65236.1,1708.44426708,111547926.14371185,111547926.14371185,1,2024-04-24 21:00:00
66350.1,66355.7,65829.1,66056.7,672.27767019,44433912.20230251,44433912.20230251,1,2024-04-24 20:00:00
66575.3,66736.4,66344.5,66350.1,443.34743255,29522213.741835393,29522213.741835393,1,2024-04-24 19:00:00
66431.5,66631.5,66360.2,66573.7,147.3057683,9795776.317194048,9795776.317194048,1,2024-04-24 18:00:00
66364.8,66524.0,66212.8,66430.1,221.19870303,14678675.889986021,14678675.889986021,1,2024-04-24 17:00:00
66538.1,66565.8,66265.9,66361.3,193.81494643,12867104.123036642,12867104.123036642,1,2024-04-24 16:00:00
66623.9,66749.8,66486.1,66536.0,194.84304121,12976069.203039272,12976069.203039272,1,2024-04-24 15:00:00
66777.0,66885.2,66580.1,66627.1,185.35772487,12375191.567536613,12375191.567536613,1,2024-04-24 14:00:00
66735.5,66793.6,66555.2,66777.0,139.81934998,9324525.407355856,9324525.407355856,1,2024-04-24 13:00:00
67006.1,67078.2,66640.0,66734.1,244.42821563,16336721.559438493,16336721.559438493,1,2024-04-24 12:00:00
66617.6,67075.0,66592.7,67010.8,271.2662344,18143343.750136323,18143343.750136323,1,2024-04-24 11:00:00
66533.7,66722.0,66512.1,66617.5,160.64855713,10704351.33862416,10704351.33862416,1,2024-04-24 10:00:00
66742.8,66775.9,66434.2,66530.6,194.17609562,12932216.898289425,12932216.898289425,1,2024-04-24 09:00:00
66746.5,66900.0,66685.1,66740.2,211.73306866,14138809.310809491,14138809.310809491,1,2024-04-24 08:00:00
66413.9,66756.4,66393.1,66746.5,229.79713977,15305076.216646379,15305076.216646379,1,2024-04-24 07:00:00
66364.0,66433.1,66114.2,66413.9,101.81549532,6748359.966373826,6748359.966373826,1,2024-04-24 06:00:00
66347.8,66458.6,66270.6,66364.0,60.47159153,4014001.11458746,4014001.11458746,1,2024-04-24 05:00:00
66344.1,66459.6,66257.8,66347.9,72.17145666,4788689.131772402,4788689.131772402,1,2024-04-24 04:00:00
66482.2,66483.9,65972.9,66345.5,379.47150494,25111744.023972858,25111744.023972858,1,2024-04-24 03:00:00
66781.7,66782.0,66382.0,66484.1,167.7102426,11164013.411616886,11164013.411616886,1,2024-04-24 02:00:00
66759.9,66852.6,66588.6,66781.6,145.75599068,9729387.628485806,9729387.628485806,1,2024-04-24 01:00:00
66748.0,66907.1,66580.0,66760.0,156.03140498,10415378.04673649,10415378.04673649,1,2024-04-24 00:00:00
66425.3,66805.8,66352.9,66748.6,272.25974296,18138825.381741233,18138825.381741233,1,2024-04-23 23:00:00
66915.7,66930.1,66326.1,66422.7,377.11833228,25110094.428281054,25110094.428281054,1,2024-04-23 22:00:00
66510.9,67142.7,66411.9,66908.3,901.93088978,60272388.454648815,60272388.454648815,1,2024-04-23 21:00:00
66134.5,66566.5,66046.9,66508.1,384.52257981,25511093.542741913,25511093.542741913,1,2024-04-23 20:00:00
66050.2,66174.8,65808.5,66134.6,317.06540416,20930518.741859365,20930518.741859365,1,2024-04-23 19:00:00
66220.0,66244.0,65847.0,66054.0,356.98028751,23568030.42452668,23568030.42452668,1,2024-04-23 18:00:00
66071.8,66315.7,66068.0,66219.9,179.33786571,11872742.068826308,11872742.068826308,1,2024-04-23 17:00:00
66211.6,66308.6,66049.6,66071.8,201.69546046,13349628.3806476,13349628.3806476,1,2024-04-23 16:00:00
66103.9,66260.5,65952.7,66211.7,330.16972445,21818351.712840192,21818351.712840192,1,2024-04-23 15:00:00
66380.2,66447.8,66022.2,66104.0,336.06883585,22255296.94856528,22255296.94856528,1,2024-04-23 14:00:00
66489.6,66655.3,66294.3,66380.2,181.03947605,12035550.56337083,12035550.56337083,1,2024-04-23 13:00:00
66245.9,66614.1,66190.5,66489.7,307.10168999,20403324.12124176,20403324.12124176,1,2024-04-23 12:00:00
66432.0,66578.2,66154.7,66245.8,425.89588689,28265001.523129296,28265001.523129296,1,2024-04-23 11:00:00
66617.1,66760.9,66417.8,66430.9,308.60832486,20546548.880446758,20546548.880446758,1,2024-04-23 10:00:00
66782.1,66911.1,66555.1,66617.0,175.50215709,11716580.405620772,11716580.405620772,1,2024-04-23 09:00:00
67028.1,67183.0,66782.0,66782.1,300.71802067,20143118.239522435,20143118.239522435,1,2024-04-23 08:00:00
66813.0,67030.8,66700.0,67028.1,216.66741953,14480341.339410625,14480341.339410625,1,2024-04-23 07:00:00
67042.2,67248.0,66783.8,66812.9,334.74860702,22442303.17432547,22442303.17432547,1,2024-04-23 06:00:00
66527.9,67211.0,66527.9,67039.8,824.49132624,55174868.03900658,55174868.03900658,1,2024-04-23 05:00:00
66515.2,66555.3,66329.8,66526.2,150.55990152,10010752.441601872,10010752.441601872,1,2024-04-23 04:00:00
66545.3,66765.7,66375.1,66515.1,312.15392717,20777664.096490055,20777664.096490055,1,2024-04-23 03:00:00
66330.4,66626.4,66142.8,66541.3,498.60978134,33094863.73069684,33094863.73069684,1,2024-04-23 02:00:00
66539.8,66688.0,66300.0,66330.4,395.68530648,26299621.548018813,26299621.548018813,1,2024-04-23 01:00:00
66153.9,66832.9,66135.6,66534.9,689.98994632,45948518.47087326,45948518.47087326,1,2024-04-23 00:00:00
66002.5,66412.5,65918.0,66148.0,392.10125751,25937708.82549002,25937708.82549002,1,2024-04-22 23:00:00
66034.0,66102.9,65666.6,66002.4,444.79334375,29298058.527858816,29298058.527858816,1,2024-04-22 22:00:00
66116.1,66482.0,65958.0,66034.0,504.96051908,33462443.471977912,33462443.471977912,1,2024-04-22 21:00:00
66007.1,66259.1,65702.0,66117.8,639.62784552,42234745.89691463,42234745.89691463,1,2024-04-22 20:00:00
65886.0,66007.8,65638.7,66007.1,302.1651858,19901242.192600112,19901242.192600112,1,2024-04-22 19:00:00
66061.5,66121.9,65701.6,65886.1,291.20532148,19192760.687778592,19192760.687778592,1,2024-04-22 18:00:00
65938.0,66158.4,65888.8,66061.4,420.60866652,27771504.76088248,27771504.76088248,1,2024-04-22 17:00:00
65970.3,66059.8,65811.6,65938.0,220.87451821,14561233.55083168,14561233.55083168,1,2024-04-22 16:00:00
65982.0,66213.3,65909.5,65970.3,232.39670451,15354292.251119874,15354292.251119874,1,2024-04-22 15:00:00
66307.8,66488.0,65968.4,65982.0,385.97563353,25529402.753791053,25529402.753791053,1,2024-04-22 14:00:00
66382.1,66418.1,66160.0,66305.9,453.70709631,30074193.02881452,30074193.02881452,1,2024-04-22 13:00:00
65742.6,66418.2,65701.9,66384.0,474.51457787,31347919.140174657,31347919.140174657,1,2024-04-22 12:00:00
65707.9,65873.9,65510.4,65742.2,457.95293565,30102723.96011874,30102723.96011874,1,2024-04-22 11:00:00
64808.1,66082.0,64754.3,65702.8,836.4886752,54862647.36281904,54862647.36281904,1,2024-04-22 10:00:00
64664.1,64870.0,64508.2,64813.2,343.75346263,22245664.162087187,22245664.162087187,1,2024-04-22 09:00:00
64904.0,65689.0,64600.7,64652.6,994.93933514,64716911.279993266,64716911.279993266,1,2024-04-22 08:00:00
64938.0,65155.8,64750.1,64904.0,265.65748635,17252559.929987043,17252559.929987043,1,2024-04-22 07:00:00
65029.9,65061.8,64866.6,64937.9,111.85968203,7265524.214403716,7265524.214403716,1,2024-04-22 06:00:00
64677.9,65109.3,64565.5,65030.0,264.94813081,17203949.766597617,17203949.766597617,1,2024-04-22 05:00:00
64655.7,65179.9,64647.2,64666.2,377.80861407,24539475.2374934,24539475.2374934,1,2024-04-22 04:00:00
64537.7,64727.1,64356.7,64655.6,239.12301975,15440709.744831683,15440709.744831683,1,2024-04-22 03:00:00
64768.1,64850.0,64532.0,64537.6,150.83613676,9765278.761097634,9765278.761097634,1,2024-04-22 02:00:00
64818.1,64866.3,64580.0,64777.9,120.79789669,7821777.413836824,7821777.413836824,1,2024-04-22 01:00:00
64577.0,64884.4,64529.0,64818.1,153.28288348,9918368.53924882,9918368.53924882,1,2024-04-22 00:00:00
65043.9,65094.0,64211.1,64576.9,1242.39495331,80203741.6497862,80203741.6497862,1,2024-04-21 23:00:00
64900.0,65134.9,64873.9,65043.9,103.11135757,6703466.512152561,6703466.512152561,1,2024-04-21 22:00:00
64880.1,65040.0,64793.6,64899.9,182.21657654,11834004.83004145,11834004.83004145,1,2024-04-21 21:00:00
65002.2,65248.8,64784.7,64880.0,399.53214517,25950622.829259597,25950622.829259597,1,2024-04-21 20:00:00
65230.8,65377.5,64922.1,65004.5,230.35482326,15015486.029567309,15015486.029567309,1,2024-04-21 19:00:00
64959.8,65450.0,64956.0,65230.7,278.79045223,18190965.455167614,18190965.455167614,1,2024-04-21 18:00:00
64902.0,64987.9,64781.0,64959.9,105.64014831,6857249.006841064,6857249.006841064,1,2024-04-21 17:00:00
65146.0,65230.0,64921.6,64935.0,181.45779935,11804898.329378275,11804898.329378275,1,2024-04-21 15:00:00
65058.0,65197.1,64904.2,65146.0,177.09438385,11518251.596911805,11518251.596911805,1,2024-04-21 14:00:00
65033.7,65208.1,64948.3,65060.0,107.17760794,6975798.655334508,6975798.655334508,1,2024-04-21 13:00:00
65068.0,65250.9,64982.3,65033.6,212.99842185,13876360.00967923,13876360.00967923,1,2024-04-21 12:00:00
65170.1,65203.9,64837.6,65065.8,356.57477867,23174560.675260626,23174560.675260626,1,2024-04-21 11:00:00
65309.7,65704.5,65086.7,65172.0,697.46545949,45653914.59717362,45653914.59717362,1,2024-04-21 10:00:00
64951.0,65400.0,64924.2,65309.8,579.41660402,37732500.30659356,37732500.30659356,1,2024-04-21 09:00:00
64761.3,65124.4,64731.9,64956.5,136.34898319,8858937.024643611,8858937.024643611,1,2024-04-21 08:00:00
64938.1,64961.1,64601.0,64760.2,178.03801986,11534165.93910055,11534165.93910055,1,2024-04-21 07:00:00
64612.1,64993.5,64611.2,64938.1,122.30285927,7928848.428827928,7928848.428827928,1,2024-04-21 06:00:00
64726.6,64779.6,64522.1,64612.1,125.28601895,8098690.625207104,8098690.625207104,1,2024-04-21 05:00:00
64723.9,64832.1,64622.0,64726.6,165.20318701,10696419.154113779,10696419.154113779,1,2024-04-21 04:00:00
64864.1,65038.1,64624.5,64723.9,146.46388994,9492821.97271373,9492821.97271373,1,2024-04-21 03:00:00
64959.3,65000.0,64800.0,64861.4,164.54360956,10674324.595354225,10674324.595354225,1,2024-04-21 02:00:00
65203.9,65300.0,64830.4,64959.3,375.40752834,24424428.64144256,24424428.64144256,1,2024-04-21 01:00:00
64745.4,65422.9,64745.4,65199.9,564.44710336,36798901.80845409,36798901.80845409,1,2024-04-21 00:00:00
64806.0,64971.8,64451.5,64742.0,377.47388955,24424057.884610265,24424057.884610265,1,2024-04-20 23:00:00
63934.2,64968.4,63784.1,64806.0,536.38264427,34621366.076791435,34621366.076791435,1,2024-04-20 22:00:00
63874.0,63980.0,63742.0,63934.1,126.67490584,8090578.208304939,8090578.208304939,1,2024-04-20 21:00:00
63825.9,64045.6,63800.1,63870.2,161.25837228,10307124.019502196,10307124.019502196,1,2024-04-20 20:00:00
63710.0,63933.0,63570.9,63826.0,187.87931354,11980204.709093684,11980204.709093684,1,2024-04-20 19:00:00
63570.0,63928.0,63560.5,63710.0,224.45416745,14312441.886083214,14312441.886083214,1,2024-04-20 18:00:00
63618.2,63787.9,63380.4,63570.0,227.51906258,14469015.586556943,14469015.586556943,1,2024-04-20 17:00:00
63734.5,63781.8,63276.9,63623.0,435.18401556,27648765.48064759,27648765.48064759,1,2024-04-20 16:00:00
63964.9,63998.8,63663.6,63730.3,206.27835367,13164952.227953644,13164952.227953644,1,2024-04-20 15:00:00
64057.4,64160.5,63931.6,63964.8,166.79801945,10676659.219521904,10676659.219521904,1,2024-04-20 14:00:00
64156.2,64225.0,63943.7,64051.6,183.01633008,11727967.52742538,11727967.52742538,1,2024-04-20 13:00:00
64120.1,64249.9,63986.5,64156.3,136.38214541,8744546.311910523,8744546.311910523,1,2024-04-20 12:00:00
63955.7,64270.0,63816.0,64134.1,251.59686776,16117503.734860651,16117503.734860651,1,2024-04-20 11:00:00
63836.9,64050.3,63764.1,63953.8,178.19379722,11392439.345950682,11392439.345950682,1,2024-04-20 10:00:00
63650.3,64099.9,63533.3,63837.0,329.49394271,21036547.533910263,21036547.533910263,1,2024-04-20 09:00:00
63443.2,63778.3,63091.2,63656.0,416.6176803,26425449.98345291,26425449.98345291,1,2024-04-20 08:00:00
63816.0,64251.1,63421.9,63443.2,702.90165741,44799600.1426648,44799600.1426648,1,2024-04-20 07:00:00
64009.2,64128.0,62937.0,63814.1,1026.13721954,65113156.26718224,65113156.26718224,1,2024-04-20 06:00:00
64397.3,64493.6,64008.4,64009.1,216.08756508,13882416.977766706,13882416.977766706,1,2024-04-20 05:00:00
64039.7,64454.5,64039.7,64396.0,185.53518039,11921404.918847384,11921404.918847384,1,2024-04-20 04:00:00
64332.8,64338.2,63670.0,64038.5,340.51977262,21766618.57523635,21766618.57523635,1,2024-04-20 03:00:00
64210.4,64394.8,64088.9,64332.7,489.20023353,31431356.932306647,31431356.932306647,1,2024-04-20 02:00:00
64633.3,64669.4,64095.7,64210.0,425.38453377,27363466.30795187,27363466.30795187,1,2024-04-20 01:00:00
64014.5,64822.6,63929.2,64631.1,690.19819635,44432267.64663254,44432267.64663254,1,2024-04-20 00:00:00
64438.6,64535.2,63511.5,64014.5,961.74832557,61480725.5093439,61480725.5093439,1,2024-04-19 23:00:00
64437.0,64710.0,64321.0,64439.7,494.04588851,31857168.074848704,31857168.074848704,1,2024-04-19 22:00:00
64903.9,64972.5,63822.2,64437.0,1106.00078095,71218149.78314877,71218149.78314877,1,2024-04-19 21:00:00
64965.9,65077.6,64426.9,64900.6,984.62115919,63762043.27200294,63762043.27200294,1,2024-04-19 20:00:00
64866.6,65440.0,64759.3,64965.9,754.26059686,49129147.88135795,49129147.88135795,1,2024-04-19 19:00:00
64777.9,65426.1,64692.3,64872.9,919.74753915,59834579.68432454,59834579.68432454,1,2024-04-19 18:00:00
